,id,title,authors,venue,year
2174,conf/sigmod/BerensonBGMOO95,a critique of ansi sql isolation levels,"philip a. bernstein, patrick e. o'neil, hal berenson, elizabeth j. o'neil, jim melton, jim gray",sigmod conference,1995
2175,conf/vldb/LiHKSPAC02,issues and evaluations of caching solutions for web application acceleration,"oliver po, divyakant agrawal, radu sion, wen-syan li, wang-pin hsiung, dmitri v. kalashnikov, k. selçuk candan",vldb,2002
2176,journals/sigmod/LabrinidisR00,generating dynamic content at database-backed web servers: cgi-bin vs. mod_perl,"alexandros labrinidis, nick roussopoulos",sigmod record,2000
2177,conf/sigmod/DoppelhammerHKK97,database performance in the real world - tpc-d and sap r/3 (experience paper),"jochen doppelhammer, donald kossmann, thomas höppler, alfons kemper",sigmod conference,1997
2178,journals/sigmod/Bestavros96,advances in real-time database systems research,azer bestavros,sigmod record,1996
2179,journals/vldb/KabraD99,opt++: an object-oriented implementation for extensible database query optimization,"david j. dewitt, navin kabra",vldb j.,1999
2180,conf/vldb/Chawathe99,comparing hierarchical data in external memory,sudarshan s. chawathe,vldb,1999
2181,journals/sigmod/EisenbergM98,standards in practice,"jim melton, andrew eisenberg",sigmod record,1998
2182,conf/vldb/JagadishLRSS94,dalí: a high performance main memory storage manager,"s. sudarshan, h. v. jagadish, rajeev rastogi, abraham silberschatz, daniel f. lieuwen",vldb,1994
2183,conf/vldb/GehaniJR94,odefs: a file system interface to an object-oriented database,"narain h. gehani, william d. roome, h. v. jagadish",vldb,1994
2184,journals/sigmod/Libkin99,"some remarks on variable independence, closure, and orthographic dimension in constraint databases",leonid libkin,sigmod record,1999
2185,conf/vldb/LeeL96,further improvements on integrity constraint checking for stratifiable deductive databases,"sin yeung lee, tok wang ling",vldb,1996
2186,conf/vldb/PacittMS99,fast algorithms for maintaining replica consistency in lazy master replicated databases,"eric simon, esther pacitti, pascale minet",vldb,1999
2187,conf/vldb/Gawlick96,scalablity and availability in oracle7 7.3,dieter gawlick,vldb,1996
2188,conf/vldb/KnorrN98,algorithms for mining distance-based outliers in large datasets,"raymond t. ng, edwin m. knorr",vldb,1998
2189,conf/sigmod/RaoZML02,automating physical database design in a parallel database,"chun zhang, guy m. lohman, jun rao, nimrod megiddo",sigmod conference,2002
2190,conf/vldb/YiF00,fast time sequence indexing for arbitrary lp norms,"christos faloutsos, byoung-kee yi",vldb,2000
2191,journals/sigmod/KokkotosIPS95,on the issue of valid time(s) in temporal databases,"themis panayiotopoulos, efstathios v. ioannidis, constantine d. spyropoulos, stavros kokkotos",sigmod record,1995
2192,conf/vldb/BaralisW94,an algebraic approach to rule analysis in expert database systems,"jennifer widom, elena baralis",vldb,1994
2193,conf/vldb/ChirkovaHS01,a formal perspective on the view selection problem,"dan suciu, rada chirkova, alon y. halevy",vldb,2001
2194,journals/sigmod/ForteHWDCVHFS99,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"erik duval, eddy forte, kris cardinaels, koen hendrikx, florence haenni, maria wentland forte, florence simillion, ken warkentyne, e. vervaet",sigmod record,1999
2195,conf/sigmod/KornackerMH97,concurrency and recovery in generalized search trees,"c. mohan, joseph m. hellerstein, marcel kornacker",sigmod conference,1997
2196,conf/vldb/HulgeriS02,parametric query optimization for linear and piecewise linear cost functions,"s. sudarshan, arvind hulgeri",vldb,2002
2197,conf/vldb/GravanoIJKMS01,approximate string joins in a database (almost) for free,"luis gravano, h. v. jagadish, panagiotis g. ipeirotis, s. muthukrishnan, divesh srivastava, nick koudas",vldb,2001
2198,journals/sigmod/Segev95,editor's (farewell) notes,arie segev,sigmod record,1995
2199,conf/vldb/IoannidisP99,histogram-based approximation of set-valued query-answers,"viswanath poosala, yannis e. ioannidis",vldb,1999
2200,conf/vldb/AtzeniMM97,to weave the web,"paolo merialdo, giansalvatore mecca, paolo atzeni",vldb,1997
2201,conf/vldb/BridgeJKLLM97,the oracle universal server buffer,"ashok joshi, n. macnaughton, juan loaiza, m. keihl, tirthankar lahiri, william bridge",vldb,1997
2202,conf/vldb/StanoiRAA01,discovery of influence sets in frequently updated databases,"ioana stanoi, amr el abbadi, divyakant agrawal, mirek riedewald",vldb,2001
2203,journals/sigmod/Liu01,editor's notes,ling liu,sigmod record,2001
2204,journals/vldb/IshakbeyogluO98,maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu, z. meral özsoyoglu",vldb j.,1998
2205,conf/vldb/LometT95,redo recovery after system crashes,"mark r. tuttle, david b. lomet",vldb,1995
2206,conf/sigmod/LuoKMPWLN02,middle-tier database caching for e-business,"hamid pirahesh, c. mohan, jeffrey f. naughton, sailesh krishnamurthy, honguk woo, qiong luo, bruce g. lindsay",sigmod conference,2002
2207,conf/vldb/Tygar98,atomicity versus anonymity: distributed transactions for electronic commerce,j. d. tygar,vldb,1998
2208,journals/tods/WolfsonJH97,an adaptive data replication algorithm,"ouri wolfson, yixiu huang, sushil jajodia",acm trans. database syst.,1997
2209,conf/sigmod/MotakisZ97,temporal aggregation in active database rules,"iakovos motakis, carlo zaniolo",sigmod conference,1997
2210,conf/vldb/HellersteinNP95,generalized search trees for database systems,"jeffrey f. naughton, avi pfeffer, joseph m. hellerstein",vldb,1995
2211,journals/sigmod/Widom95a,editor's notes,jennifer widom,sigmod record,1995
2212,conf/sigmod/LahiriG01,fast-start: quick fault recovery in oracle,"ashok joshi, ron weiss, amit ganesh, tirthankar lahiri",sigmod conference,2001
2213,conf/sigmod/GebhardtJJ97,a toolkit for negotiation support interfaces to multi-dimensional data,"matthias jarke, stephan jacobs, michael gebhardt",sigmod conference,1997
2214,journals/sigmod/Qian94a,"announcements from nsf, nasa, and elsewhere",xiaolei qian,sigmod record,1994
2215,conf/sigmod/ChenGMV02,fractal prefetching b±trees: optimizing both cache and disk performance,"phillip b. gibbons, gary valentin, todd c. mowry, shimin chen",sigmod conference,2002
2216,conf/vldb/MillerHH00,schema mapping as query discovery,"renée j. miller, mauricio a. hernández, laura m. haas",vldb,2000
2217,conf/sigmod/Pirahesh94,object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994
2218,journals/sigmod/SommerGB02,the n-tier hub technology,"rainer a. sommer, david bailey, thomas r. gulledge",sigmod record,2002
2219,conf/sigmod/Cohen98,integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,sigmod conference,1998
2220,conf/sigmod/GibbonsM98,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons, yossi matias",sigmod conference,1998
2221,conf/sigmod/FranklinJK96,performance tradeoffs for client-server query processing,"donald kossmann, michael j. franklin, björn þór jónsson",sigmod conference,1996
2222,journals/sigmod/KoubarakisTID03,selective information dissemination in p2p networks: problems and solutions,"stratos idreos, manolis koubarakis, christos tryfonopoulos, yannis drougas",sigmod record,2003
2223,conf/sigmod/AboulnagaC99,self-tuning histograms: building histograms without looking at data,"surajit chaudhuri, ashraf aboulnaga",sigmod conference,1999
2224,journals/sigmod/McHughAGQW97,lore: a database management system for semistructured data,"roy goldman, serge abiteboul, jennifer widom, dallan quass, jason mchugh",sigmod record,1997
2225,conf/vldb/Adler01,db2 spatial extender - spatial data within the rdbms,david w. adler,vldb,2001
2226,conf/vldb/KoudasIM00,identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan, nick koudas, piotr indyk",vldb,2000
2227,conf/sigmod/ZhuS03,warping indexes with envelope transforms for query by humming,"dennis shasha, yunyue zhu",sigmod conference,2003
2228,conf/vldb/AlexandrovABBBCDFHJKKKLLMMMPNPPRRSSW02,obk - an online high energy physics' meta-data repository,"l. pedro, v. kotov, i. papadopoulos, l. mapelli, a. ribeiro, a. amorim, r. hart, m. nassiakou, h. wolters, n. parrington, d. liko, yu. ryabov, r. jones, i. alexandrov, l. lucio, i. soloviev, m. caprini, e. badescu, s. kolos, m. dobson, l. moneta, d. schweiger, m. barczyk, a. kazarov, d. burckhart-chromek, m. mineev, j. flammer",vldb,2002
2229,conf/sigmod/FukudaMMT96,"data mining using two-dimensional optimized accociation rules: scheme, algorithms, and visualization","shinichi morishita, yasuhiko morimoto, takeshi tokuyama, takeshi fukuda",sigmod conference,1996
2230,conf/vldb/OuzzaniAB94,a top-down approach for two level serializability,"n. l. belkhodja, mourad ouzzani, m. a. atroun",vldb,1994
2231,conf/vldb/BergerBSW03,xcerpt and visxcerpt: from pattern-based to visual querying of xml and semistructured data,"sacha berger, christoph wieser, sebastian schaffert, françois bry",vldb,2003
2232,conf/sigmod/Fegaras98,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998
2233,conf/vldb/BerckenS01,an evaluation of generic bulk loading techniques,"jochen van den bercken, bernhard seeger",vldb,2001
2234,conf/vldb/Huyn01,scientific olap for the biotech domain,nam huyn,vldb,2001
2235,conf/sigmod/AgrawalS00,privacy-preserving data mining,"ramakrishnan srikant, rakesh agrawal",sigmod conference,2000
2236,conf/sigmod/ChengKP03,evaluating probabilistic queries over imprecise data,"reynold cheng, dmitri v. kalashnikov, sunil prabhakar",sigmod conference,2003
2237,journals/sigmod/ChengP03,managing uncertainty in sensor database,"sunil prabhakar, reynold cheng",sigmod record,2003
2238,conf/sigmod/BersonGM95,fault tolerant design of multimedia servers,"richard r. muntz, leana golubchik, steven berson",sigmod conference,1995
2239,journals/sigmod/Date03,edgar f. codd: a tribute and personal memoir,c. j. date,sigmod record,2003
2240,journals/sigmod/PoessF00,new tpc benchmarks for decision support and web commerce,"meikel pöss, chris floyd",sigmod record,2000
2241,journals/sigmod/KannanKIK03,energy and rate based mac protocol for wireless sensor networks,"ramaraju kalidindi, vijay kumar, rajgopal kannan, s. sitharama iyengar",sigmod record,2003
2242,conf/vldb/YuPM03,distributed top-n query processing with possibly uncooperative local systems,"clement t. yu, weiyi meng, george philip",vldb,2003
2243,conf/vldb/HammelP02,searching on the secondary structure of protein sequences,"jignesh m. patel, laurie hammel",vldb,2002
2244,journals/sigmod/Aberer03c,guest editor's introduction,karl aberer,sigmod record,2003
2245,conf/sigmod/ShanmugasundaramNSR99,efficient concurrency control for broadcast environments,"arvind nithrakashyap, rajendran m. sivasankaran, jayavel shanmugasundaram, krithi ramamritham",sigmod conference,1999
2246,conf/vldb/SrikantA95,mining generalized association rules,"ramakrishnan srikant, rakesh agrawal",vldb,1995
2247,journals/sigmod/DunhamH95a,mobile computing and databases: anything new?,"margaret h. dunham, abdelsalam helal",sigmod record,1995
2248,journals/sigmod/FifeG03,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife, le gruenwald",sigmod record,2003
2249,conf/sigmod/YangM97,association rules over interval data,"renée j. miller, yuping yang",sigmod conference,1997
2250,journals/sigmod/GottlobKP03a,xpath processing in a nutshell,"reinhard pichler, christoph koch, georg gottlob",sigmod record,2003
2251,conf/sigmod/ZhangZPTL03,location-based spatial queries,"jun zhang, dimitris papadias, manli zhu, yufei tao, dik lun lee",sigmod conference,2003
2252,conf/vldb/YagoubFIV00a,building and customizing data-intensive web sites using weave,"valérie issarny, patrick valduriez, khaled yagoub, daniela florescu",vldb,2000
2253,conf/sigmod/BrunoCG01,stholes: a multidimensional workload-aware histogram,"luis gravano, nicolas bruno, surajit chaudhuri",sigmod conference,2001
2254,journals/sigmod/PapazoglouH99,contextualizing the information space in federated digital libraries,"jeroen hoppenbrouwers, mike p. papazoglou",sigmod record,1999
2255,journals/vldb/ChirkovaHS02,a formal perspective on the view selection problem,"rada chirkova, dan suciu, alon y. halevy",vldb j.,2002
2256,conf/vldb/ReuterCGSW95,databases and workflow management: what is it all about? (panel),"jim gray, betty salzberg, stefano ceri, andreas reuter, gerhard weikum",vldb,1995
2257,journals/sigmod/Seligman97,industry perspectives,leonard j. seligman,sigmod record,1997
2258,conf/vldb/LakshmananPH02,quotient cube: how to summarize the semantics of a data cube,"laks v. s. lakshmanan, jian pei, jiawei han",vldb,2002
2259,conf/sigmod/AggarwalY00,finding generalized projected clusters in high dimensional spaces,"charu c. aggarwal, philip s. yu",sigmod conference,2000
2260,journals/sigmod/Winslett02b,hector garcia-molina speaks out,marianne winslett,sigmod record,2002
2261,conf/sigmod/LuMSS95,efficient maintenance of materialized mediated views,"james j. lu, guido moerkotte, joachim schü, v. s. subrahmanian",sigmod conference,1995
2262,conf/vldb/GallersdorferN95,improving performance in replicated databases through relaxed coherency,"rainer gallersdörfer, matthias nicola",vldb,1995
